input,label
"private String ENAKEYQG2B1_source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; if ( goodG2B1_private ) { data = null ; } else { data = ""foo"" ; } return data ; }",0
"private void A878L2OG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B2_private = true ; data = goodG2B2_source ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"private String YMB9D34G2B2_source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; if ( goodG2B2_private ) { data = ""foo"" ; } else { data = null ; } return data ; }",0
"public void XYSPEBC ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; badPublicStatic = true ; data = ( new CWE83_XSS_Attribute__Servlet_listen_tcp_22b ( ) ) . badSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void DSXTZSK ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"private void 9TMEKX5G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B1PublicStatic = false ; data = ( new CWE83_XSS_Attribute__Servlet_listen_tcp_22b ( ) ) . goodG2B1Source ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"private void R2MM1UMG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B2PublicStatic = true ; data = ( new CWE83_XSS_Attribute__Servlet_listen_tcp_22b ( ) ) . goodG2B2Source ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"public String R1TQNEASource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE83_XSS_Attribute__Servlet_listen_tcp_22a . badPublicStatic ) { data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } } else { data = null ; } return data ; }",1
"public String 0S5LZ9QG2B1Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE83_XSS_Attribute__Servlet_listen_tcp_22a . goodG2B1PublicStatic ) { data = null ; } else { data = ""foo"" ; } return data ; }",0
"public String PFEW12RG2B2Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE83_XSS_Attribute__Servlet_listen_tcp_22a . goodG2B2PublicStatic ) { data = ""foo"" ; } else { data = null ; } return data ; }",0
"public void ZOAX65H ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String dataCopy ; { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } dataCopy = data ; } { String data = dataCopy ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } } }",1
"public void BOE7YF6 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 4ONR6RRG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String dataCopy ; { String data ; data = ""foo"" ; dataCopy = data ; } { String data = dataCopy ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } } }",0
"private void 7MV2N7ESink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void 86L38LD ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } badSink ( data , request , response ) ; }",1
"public void VUI8GO1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void CMIQNFHG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"private void MKMMGG4G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; goodG2BSink ( data , request , response ) ; }",0
"private String 5VXHAMJSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } return data ; }",1
"public void JJYC1A9 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = badSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"private String 7XMVIEPG2BSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; return data ; }",0
"private void EWD3901G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = goodG2BSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"public void NXI6K3E ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void MA50SB3Sink ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataBad ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void ND7CLMV ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } dataBad = data ; badSink ( request , response ) ; }",1
"public void 6J6KRH5 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void X2JPVX6G2BSink ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataGoodG2B ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"private void NXZT5T8G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; dataGoodG2B = data ; goodG2BSink ( request , response ) ; }",0
"public void PE7VZHQ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } ( new CWE83_XSS_Attribute__Servlet_listen_tcp_51b ( ) ) . badSink ( data , request , response ) ; }",1
"public void X0BA8BS ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void AGX7PBSG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE83_XSS_Attribute__Servlet_listen_tcp_51b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void XTLBT17Sink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void CQXJSJVG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"public void QUYU0G4 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } ( new CWE83_XSS_Attribute__Servlet_listen_tcp_52b ( ) ) . badSink ( data , request , response ) ; }",1
"public void 00OHBAL ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void SV8FS0XG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE83_XSS_Attribute__Servlet_listen_tcp_52b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void HALYLJ6Sink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_52c ( ) ) . badSink ( data , request , response ) ; }",1
"public void STH5FRQG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_52c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void BY0O3RMSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void B0Y5VWMG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"public void 6M23227 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } ( new CWE83_XSS_Attribute__Servlet_listen_tcp_53b ( ) ) . badSink ( data , request , response ) ; }",1
"public void ZVYB6AU ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void PX9RZ5CG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE83_XSS_Attribute__Servlet_listen_tcp_53b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void YEMLA30Sink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_53c ( ) ) . badSink ( data , request , response ) ; }",1
"public void CLU6H59G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_53c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 0F19QTNSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_53d ( ) ) . badSink ( data , request , response ) ; }",1
"public void 83CDVB4G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_53d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void UZ0IXGFSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void H99VU9DG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"public void Z5BGZYQ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54b ( ) ) . badSink ( data , request , response ) ; }",1
"public void OILKM12 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 0XQJ4OIG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54b ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 1D61YI1Sink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54c ( ) ) . badSink ( data , request , response ) ; }",1
"public void ITXDFR7G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 1ARIY1BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54d ( ) ) . badSink ( data , request , response ) ; }",1
"public void BV2LD4AG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void T3LUR55Sink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54e ( ) ) . badSink ( data , request , response ) ; }",1
"public void LXCO9P7G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE83_XSS_Attribute__Servlet_listen_tcp_54e ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void 9MTWK1PSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void 4G9YMUBG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"public void BJJXZ0F ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = ( new CWE83_XSS_Attribute__Servlet_listen_tcp_61b ( ) ) . badSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void QS5HT1R ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void KA1C8PXG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = ( new CWE83_XSS_Attribute__Servlet_listen_tcp_61b ( ) ) . goodG2BSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
"public String ARDS0PWSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } return data ; }",1
"public String LCXUW8OG2BSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; return data ; }",0
"public void AMTPT4T ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { ServerSocket listener = null ; Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { listener = new ServerSocket ( 39543 ) ; socket = listener . accept ( ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } try { if ( listener != null ) { listener . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ServerSocket"" , exceptIO ) ; } } } String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE83_XSS_Attribute__Servlet_listen_tcp_66b ( ) ) . badSink ( dataArray , request , response ) ; }",1
"public void GLAIO7Y ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void QGGI1AYG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE83_XSS_Attribute__Servlet_listen_tcp_66b ( ) ) . goodG2BSink ( dataArray , request , response ) ; }",0
"public void GA3SP3FSink ( String dataArray [ ] , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataArray [ 2 ] ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",1
"public void C4LRQ2DG2BSink ( String dataArray [ ] , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataArray [ 2 ] ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad() - <img src=\"""" + data + ""\"">"" ) ; } }",0
